score,window_index
0.43114564,986
0.4489749,987
0.45473826,988
0.4322829,989
0.42505777,990
0.42735192,991
0.42405874,992
0.42117646,993
0.5039965,994
0.5043695,995
0.52213967,996
0.6239327,997
0.6007781,998
0.6294981,999
0.76477003,1000
0.7657534,1001
0.765546,1002
0.75874907,1003
0.8543472,1004
0.94441146,1005
0.91096914,1006
0.89606905,1007
0.86924255,1008
1.0182986,1009
1.0798172,1010
1.0313109,1011
1.0447254,1012
1.1767548,1013
1.203288,1014
1.1383077,1015
1.1685193,1016
0.896809,1017
0.9027919,1018
1.0427552,1019
0.78472763,1020
0.8036229,1021
0.74380875,1022
0.7955338,1023
0.683923,1024
0.70744723,1025
0.7351204,1026
0.7497363,1027
0.7543328,1028
0.60028404,1029
0.6132419,1030
0.62152064,1031
0.61685944,1032
0.51477194,1033
0.5255441,1034
0.5165268,1035
0.52362096,1036
0.53654265,1037
0.505724,1038
0.5998771,1039
0.6026985,1040
0.61895263,1041
0.647612,1042
0.6317566,1043
0.6242833,1044
0.6029559,1045
0.5973448,1046
0.63586134,1047
0.6560006,1048
0.64933425,1049
0.65558416,1050
0.65639585,1051
0.6614434,1052
0.6562102,1053
0.67982084,1054
0.6870581,1055
0.72622836,1056
0.7563829,1057
0.78544295,1058
0.6972362,1059
0.7042618,1060
0.7090092,1061
0.6814734,1062
0.68320084,1063
0.678488,1064
0.70030135,1065
0.6840891,1066
0.6532026,1067
0.6355154,1068
0.65513873,1069
0.66530913,1070
0.68262744,1071
0.67407507,1072
0.6626641,1073
0.6525177,1074
0.64531845,1075
0.60310715,1076
0.57861537,1077
0.60507864,1078
0.586627,1079
0.5873255,1080
0.5863652,1081
0.638396,1082
0.6065863,1083
0.59552324,1084
0.5672123,1085
0.5799377,1086
0.58373725,1087
0.58248097,1088
0.59812677,1089
0.5524538,1090
0.5362653,1091
0.5454273,1092
0.54207987,1093
0.54485476,1094
0.6687263,1095
0.6665905,1096
0.65246123,1097
0.63313025,1098
0.6544182,1099
0.6568486,1100
0.6583326,1101
0.6202679,1102
0.60515845,1103
0.6032517,1104
0.6053053,1105
0.6061004,1106
0.7325026,1107
0.7427793,1108
0.723634,1109
0.7166792,1110
0.71853095,1111
0.74019194,1112
0.7501706,1113
0.7428504,1114
0.57846606,1115
0.5877862,1116
0.5845952,1117
0.6172057,1118
0.60430986,1119
0.59182876,1120
0.5697099,1121
0.5494596,1122
0.56928736,1123
0.6055474,1124
0.6395906,1125
0.656496,1126
0.51013106,1127
0.5178969,1128
0.52118844,1129
0.5385426,1130
0.53063565,1131
0.55625254,1132
0.7026877,1133
0.78795743,1134
0.77520454,1135
0.76457727,1136
0.80058837,1137
0.7946356,1138
0.8038278,1139
0.80516344,1140
0.8036507,1141
0.8944136,1142
0.90060073,1143
0.88080317,1144
0.846508,1145
0.8648254,1146
1.0809938,1147
1.0733207,1148
1.07222,1149
1.0505348,1150
1.0568103,1151
1.2239795,1152
1.1702828,1153
1.0054684,1154
1.0132979,1155
1.1722866,1156
1.1818837,1157
1.2192043,1158
1.1905669,1159
1.1292446,1160
1.1287175,1161
1.02794,1162
1.0225084,1163
1.0373907,1164
1.1557915,1165
1.1931411,1166
0.87873673,1167
0.86793005,1168
0.8379071,1169
0.802202,1170
0.85215986,1171
0.7130227,1172
0.7336769,1173
0.7160851,1174
0.9281285,1175
0.80727357,1176
0.802087,1177
0.9459636,1178
0.9352234,1179
0.91723883,1180
0.9369153,1181
0.93526375,1182
0.9446921,1183
0.9886216,1184
0.8371383,1185
0.8689249,1186
0.8457465,1187
0.8497067,1188
0.9422845,1189
0.9433571,1190
0.93663514,1191
1.0032309,1192
1.1444446,1193
1.2245514,1194
0.8327286,1195
0.864169,1196
0.8938707,1197
0.7419329,1198
0.758212,1199
0.7821305,1200
0.7815707,1201
0.80793023,1202
0.80812895,1203
0.78971183,1204
0.7899067,1205
0.7770603,1206
0.78321314,1207
0.9508571,1208
0.79646087,1209
0.8018263,1210
0.7967376,1211
0.8027684,1212
0.6319372,1213
0.7377692,1214
0.7436668,1215
0.7371294,1216
0.74346817,1217
0.76488614,1218
0.72151166,1219
0.7026182,1220
0.6796014,1221
0.6449651,1222
0.63953036,1223
0.6066642,1224
0.6339623,1225
0.6833766,1226
0.6752092,1227
0.5253765,1228
0.52579695,1229
0.52508354,1230
0.54045725,1231
0.5506998,1232
0.6339711,1233
0.50510126,1234
0.50254184,1235
0.49976325,1236
0.49543792,1237
0.53057426,1238
0.52606386,1239
0.5165804,1240
0.53051627,1241
0.53011376,1242
0.52986264,1243
0.5293718,1244
0.5365638,1245
0.5478585,1246
0.54365504,1247
0.5367119,1248
0.5599544,1249
0.5964726,1250
0.59511733,1251
0.59017986,1252
0.5480501,1253
0.5459916,1254
0.54348063,1255
0.61437964,1256
0.635868,1257
0.59892267,1258
0.59986,1259
0.6424768,1260
0.6438765,1261
0.6475464,1262
0.6577389,1263
0.65607417,1264
0.6335033,1265
0.7518141,1266
0.8304711,1267
0.8423682,1268
0.8236658,1269
0.7841832,1270
0.77009374,1271
0.7632277,1272
0.76973015,1273
0.78390855,1274
0.800644,1275
0.69276136,1276
0.6631675,1277
0.71336824,1278
0.7067547,1279
0.68631333,1280
0.7895007,1281
0.81253326,1282
0.83291054,1283
0.8371176,1284
0.84257567,1285
0.6565761,1286
0.65242267,1287
0.62738615,1288
0.6369133,1289
0.63702476,1290
0.6183607,1291
0.61423165,1292
0.6221172,1293
0.6130188,1294
0.6316439,1295
0.64294344,1296
0.6751602,1297
0.6354033,1298
0.6349322,1299
0.6582094,1300
0.5213123,1301
0.51892984,1302
0.5134283,1303
0.4983928,1304
0.49753287,1305
0.50102925,1306
0.49525025,1307
0.49908325,1308
0.49847722,1309
0.5088564,1310
0.52212656,1311
0.5180211,1312
0.5320375,1313
0.5560853,1314
0.5284611,1315
0.5335579,1316
0.5263824,1317
0.5450541,1318
0.57699835,1319
0.5787905,1320
