score,window_index
0.47220594,803
0.49617755,804
0.49967128,805
0.47920159,806
0.47169176,807
0.4723209,808
0.39533827,809
0.35158917,810
0.3483671,811
0.34650174,812
0.36371586,813
0.38629997,814
0.38360885,815
0.3720945,816
0.37497544,817
0.38929632,818
0.39781106,819
0.4107211,820
0.4045918,821
0.39141923,822
0.39359,823
0.41125372,824
0.4625621,825
0.46092886,826
0.45917612,827
0.49359313,828
0.4855048,829
0.48655927,830
0.48178676,831
0.5049514,832
0.48711798,833
0.48373497,834
0.4770669,835
0.4755062,836
0.46536604,837
0.4506067,838
0.43204206,839
0.45587045,840
0.46806356,841
0.4909422,842
0.5305891,843
0.5035802,844
0.4451729,845
0.46531048,846
0.46010768,847
0.48996675,848
0.5029636,849
0.5237108,850
0.5165128,851
0.5572645,852
0.5588922,853
0.63327193,854
0.6319319,855
0.66080403,856
0.66413414,857
0.68549377,858
0.67002636,859
0.6517259,860
0.6702289,861
0.6553324,862
0.62517244,863
0.685682,864
0.6836279,865
0.6705685,866
0.645509,867
0.6893602,868
0.7087662,869
0.6523658,870
0.66388243,871
0.70702296,872
0.7103553,873
0.59482914,874
0.66055727,875
0.65383065,876
0.67627496,877
0.66976464,878
0.6508065,879
0.6468521,880
0.63758445,881
0.62054795,882
0.6245691,883
0.6048961,884
0.5761913,885
0.572385,886
0.5778045,887
0.54607344,888
0.53596616,889
0.5379323,890
0.5515196,891
0.5258494,892
0.52118564,893
0.51938343,894
0.49388987,895
0.50387704,896
0.5158989,897
0.52950466,898
0.47396538,899
0.46334875,900
0.49228218,901
0.53352475,902
0.5263156,903
0.53060764,904
0.53900886,905
0.54256755,906
0.54216653,907
0.49608624,908
0.514227,909
0.5007416,910
0.50108117,911
0.47203475,912
0.49556518,913
0.5126784,914
0.52599615,915
0.53362614,916
0.51154006,917
0.53979045,918
0.5532184,919
0.5632723,920
0.55212635,921
0.506834,922
0.53164274,923
0.5853,924
0.58383083,925
0.59183735,926
0.5868213,927
0.5986236,928
0.59820676,929
0.586956,930
0.5796182,931
0.5832069,932
0.57240677,933
0.576206,934
0.57189006,935
0.61775905,936
0.5813213,937
0.56648034,938
0.54348093,939
0.5691479,940
0.5546615,941
0.5785684,942
0.5800761,943
0.50158405,944
0.48924544,945
0.50547147,946
0.49756894,947
0.48496616,948
0.52635324,949
0.52594215,950
0.51969934,951
0.5419059,952
0.55095536,953
0.5373305,954
0.6505589,955
0.5878533,956
0.6433725,957
0.66831505,958
0.6573038,959
0.6096828,960
0.6314854,961
0.6384295,962
0.64070576,963
0.6505957,964
0.6536751,965
0.68901086,966
